Statistic,Name,Team,#,Top 25,year,table_name,East,Team [Click for roster],Wins,Losses,Ties,WP,GB,Payroll,Team | Roster,W,L,T
,,,,,2020,2020 American League Team Standings,Tampa Bay Rays,,,,,--,,,40,20,0,.667
,,,,,2020,2020 American League Team Standings,New York Yankees,,,,,7.0,,,33,27,0,.550
,,,,,2020,2020 American League Team Standings,Toronto Blue Jays,,,,,8.0,,,32,28,0,.533
,,,,,2020,2020 American League Team Standings,Baltimore Orioles,,,,,15.0,,,25,35,0,.417
,,,,,2020,2020 American League Team Standings,Boston Red Sox,,,,,16.0,,,24,36,0,.400
,,,,,2020,2020 American League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2020,2020 American League Team Standings,Minnesota Twins,,,,,--,,,36,24,0,.600
,,,,,2020,2020 American League Team Standings,Chicago White Sox,,,,,1.0,,,35,25,0,.583
,,,,,2020,2020 American League Team Standings,Cleveland Indians,,,,,1.0,,,35,25,0,.583
,,,,,2020,2020 American League Team Standings,Kansas City Royals,,,,,10.0,,,26,34,0,.433
,,,,,2020,2020 American League Team Standings,Detroit Tigers,,,,,12.0,,,23,35,0,.397
,,,,,2020,2020 American League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2020,2020 American League Team Standings,Oakland Athletics,,,,,--,,,36,24,0,.600
,,,,,2020,2020 American League Team Standings,Houston Astros,,,,,7.0,,,29,31,0,.483
,,,,,2020,2020 American League Team Standings,Seattle Mariners,,,,,9.0,,,27,33,0,.450
,,,,,2020,2020 American League Team Standings,Los Angeles Angels,,,,,10.0,,,26,34,0,.433
,,,,,2020,2020 American League Team Standings,Texas Rangers,,,,,14.0,,,22,38,0,.367
,,,,,2020,2020 American League Team Standings,A.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2020,2020 American League Team Standings,2020 American League Standings,,,,,,,,,,,
Base on Balls,Joey Gallo,Texas Rangers,111,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
New York Yankees,,,,,2021,2021 American League Player Review,,,,,,,,,,,,
Batting Average,Yuli Gurriel,Houston Astros,.319,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Doubles,Jeimer Candelario,Detroit Tigers,42,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
J.D. Martinez,Boston Red Sox,42,,,2021,2021 American League Player Review,,,,,,,,,,,,
Whit Merrifield,Kansas City Royals,42,,,2021,2021 American League Player Review,,,,,,,,,,,,
Hits,Bo Bichette,Toronto Blue Jays,191,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Home Runs,Vladimir Guerrero Jr.,Toronto Blue Jays,48,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Salvador Perez,Kansas City Royals,48,,,2021,2021 American League Player Review,,,,,,,,,,,,
On Base Percentage,Vladimir Guerrero Jr.,Toronto Blue Jays,.401,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
RBI,Salvador Perez,Kansas City Royals,121,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Runs,Vladimir Guerrero Jr.,Toronto Blue Jays,123,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Slugging Average,Vladimir Guerrero Jr.,Toronto Blue Jays,.601,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Stolen Bases,Whit Merrifield,Kansas City Royals,40,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Total Bases,Vladimir Guerrero Jr.,Toronto Blue Jays,363,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Triples,Shohei Ohtani,Los Angeles Angels,8,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2021,2021 American League Player Review,,,,,,,,,,,,
2021 A.L. History | 2021 N.L. History | Year-by-Year History,,,,,2021,2021 American League Player Review,,,,,,,,,,,,
Complete Games,Gerrit Cole,New York Yankees,2,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
Sean Manaea,Oakland Athletics,2,,,2021,2021 American League Pitcher Review,,,,,,,,,,,,
ERA,Robbie Ray,Toronto Blue Jays,2.84,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
Games,Bryan Shaw,Cleveland Indians,81,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
Saves,Liam Hendriks,Chicago White Sox,38,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
Shutouts,Sean Manaea,Oakland Athletics,2,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
Strikeouts,Robbie Ray,Toronto Blue Jays,248,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
Winning Percentage,"Lance McCullers, Jr.",Houston Astros,.722,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
Wins,Gerrit Cole,New York Yankees,16,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2021,2021 American League Pitcher Review,,,,,,,,,,,,
2021 A.L. History | 2021 N.L. History | Year-by-Year History,,,,,2021,2021 American League Pitcher Review,,,,,,,,,,,,
,,,,,2021,2021 American League Team Standings,Tampa Bay Rays,,,,,--,,,100,62,0,.617
,,,,,2021,2021 American League Team Standings,Boston Red Sox,,,,,8.0,,,92,70,0,.568
,,,,,2021,2021 American League Team Standings,New York Yankees,,,,,8.0,,,92,70,0,.568
,,,,,2021,2021 American League Team Standings,Toronto Blue Jays,,,,,9.0,,,91,71,0,.562
,,,,,2021,2021 American League Team Standings,Baltimore Orioles,,,,,48.0,,,52,110,0,.321
,,,,,2021,2021 American League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2021,2021 American League Team Standings,Chicago White Sox,,,,,--,,,93,69,0,.586
,,,,,2021,2021 American League Team Standings,Cleveland Indians,,,,,13.0,,,80,82,0,.494
,,,,,2021,2021 American League Team Standings,Detroit Tigers,,,,,16.0,,,77,85,0,.475
,,,,,2021,2021 American League Team Standings,Kansas City Royals,,,,,19.0,,,74,88,0,.457
,,,,,2021,2021 American League Team Standings,Minnesota Twins,,,,,20.0,,,73,89,0,.451
,,,,,2021,2021 American League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2021,2021 American League Team Standings,Houston Astros,,,,,--,,,95,67,0,.586
,,,,,2021,2021 American League Team Standings,Seattle Mariners,,,,,5.0,,,90,72,0,.556
,,,,,2021,2021 American League Team Standings,Oakland Athletics,,,,,9.0,,,86,76,0,.531
,,,,,2021,2021 American League Team Standings,Los Angeles Angels,,,,,18.0,,,77,85,0,.754
,,,,,2021,2021 American League Team Standings,Texas Rangers,,,,,35.0,,,60,102,0,.370
,,,,,2021,2021 American League Team Standings,A.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2021,2021 American League Team Standings,2021 American League Standings,,,,,,,,,,,
Base on Balls,Aaron Judge,New York Yankees,111,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Batting Average,Luis Arraez,Minnesota Twins,.316,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Doubles,José Ramírez,Cleveland Guardians,44,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Hits,Bo Bichette,Toronto Blue Jays,189,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Home Runs,Aaron Judge,New York Yankees,62,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
On Base Percentage,Aaron Judge,New York Yankees,.425,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
RBI,Aaron Judge,New York Yankees,131,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Runs,Aaron Judge,New York Yankees,133,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Slugging Average,Aaron Judge,New York Yankees,.686,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Stolen Bases,Jorge Mateo,Baltimore Orioles,35,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Total Bases,Aaron Judge,New York Yankees,391,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Triples,Amed Rosario,Cleveland Guardians,9,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2022,2022 American League Player Review,,,,,,,,,,,,
2022 A.L. History | 2022 N.L. History | Year-by-Year History,,,,,2022,2022 American League Player Review,,,,,,,,,,,,
Complete Games,Framber Valdez,Houston Astros,3,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
ERA,Justin Verlander,Houston Astros,1.75,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Games,Adam Cimber,Toronto Blue Jays,77,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Emmanuel Clase,Cleveland Guardians,77,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Saves,Emmanuel Clase,Cleveland Guardians,42,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Shutouts,Dylan Cease,Chicago White Sox,1,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Nestor Cortes,New York Yankees,1,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Reid Detmers,Los Angeles Angels,1,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Nathan Eovaldi,Boston Red Sox,1,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Dean Kremer,Baltimore Orioles,1,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Martín Pérez,Texas Rangers,1,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Patrick Sandoval,Los Angeles Angels,1,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Framber Valdez,Houston Astros,1,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Michael Wacha,Boston Red Sox,1,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Strikeouts,Corbin Burnes,Milwaukee Brewers,243,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Justin Verlander,Houston Astros,.818,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Wins,Justin Verlander,Houston Astros,18,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2022,2022 American League Pitcher Review,,,,,,,,,,,,
2022 A.L. History | 2022 N.L. History | Year-by-Year History,,,,,2022,2022 American League Pitcher Review,,,,,,,,,,,,
,,,,,2022,2022 American League Team Standings,New York Yankees,,,,,-,,,99,63,0,.611
,,,,,2022,2022 American League Team Standings,Toronto Blue Jays,,,,,7.0,,,92,70,0,.568
,,,,,2022,2022 American League Team Standings,Tampa Bay Rays,,,,,13.0,,,86,76,0,.531
,,,,,2022,2022 American League Team Standings,Baltimore Orioles,,,,,16.0,,,83,79,0,.512
,,,,,2022,2022 American League Team Standings,Boston Red Sox,,,,,21.0,,,78,84,0,.481
,,,,,2022,2022 American League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2022,2022 American League Team Standings,Cleveland Guardians,,,,,-,,,92,70,0,.568
,,,,,2022,2022 American League Team Standings,Chicago White Sox,,,,,11.0,,,81,81,0,.500
,,,,,2022,2022 American League Team Standings,Minnesota Twins,,,,,14.0,,,78,84,0,.481
,,,,,2022,2022 American League Team Standings,Detroit Tigers,,,,,26.0,,,66,96,0,.407
,,,,,2022,2022 American League Team Standings,Kansas City Royals,,,,,27.0,,,65,97,0,.401
,,,,,2022,2022 American League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2022,2022 American League Team Standings,Houston Astros,,,,,-,,,106,56,0,.654
,,,,,2022,2022 American League Team Standings,Seattle Mariners,,,,,16.0,,,90,72,0,.556
,,,,,2022,2022 American League Team Standings,Los Angeles Angels,,,,,33.0,,,73,89,0,.451
,,,,,2022,2022 American League Team Standings,Texas Rangers,,,,,38.0,,,68,94,0,.420
,,,,,2022,2022 American League Team Standings,Oakland Athletics,,,,,46.0,,,60,102,0,.370
,,,,,2022,2022 American League Team Standings,A.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2022,2022 American League Team Standings,2022 American League Standings,,,,,,,,,,,
Base on Balls,J.P. Crawford,Seattle Mariners,94,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Batting Average,Yandy Díaz,Tampa Bay Rays,.330,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Doubles,Corey Seager,Texas Rangers,42,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Hits,Marcus Semien,Texas Rangers,185,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Home Runs,Shohei Ohtani,Los Angeles Angels,44,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
On Base Percentage,Shohei Ohtani,Los Angeles Angels,.412,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
RBI,Kyle Tucker,Houston Astros,112,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Runs,Marcus Semien,Texas Rangers,122,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Slugging Average,Shohei Ohtani,Los Angeles Angels,.654,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Stolen Bases,Esteury Ruiz,Oakland Athletics,67,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Total Bases,Shohei Ohtani,Los Angeles Angels,325,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Triples,Bobby Witt Jr.,Kansas City Royals,11,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2023,2023 American League Player Review,,,,,,,,,,,,
2023 A.L. History | 2023 N.L. History | Year-by-Year History,,,,,2023,2023 American League Player Review,,,,,,,,,,,,
Complete Games,Jordan Lyles,Kansas City Royals,3,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
ERA,Gerrit Cole,New York Yankees,2.63,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Games,Matt Brash,Seattle Mariners,78,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Saves,Emmanuel Clase,Cleveland Guardians,44,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Shutouts,Gerrit Cole,New York Yankees,2,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Framber Valdez,Houston Astros,2,,,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Strikeouts,Kevin Gausman,Toronto Blue Jays,237,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Gerrit Cole,New York Yankees,.789,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Wins,Chris Bassitt,Toronto Blue Jays,16,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Zach Eflin,Tampa Bay Rays,16,,,2023,2023 American League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2023,2023 American League Pitcher Review,,,,,,,,,,,,
2023 A.L. History | 2023 N.L. History | Year-by-Year History,,,,,2023,2023 American League Pitcher Review,,,,,,,,,,,,
,,,,,2023,2023 American League Team Standings,Baltimore Orioles,,,,,-,,,101,61,0,.623
,,,,,2023,2023 American League Team Standings,Tampa Bay Rays,,,,,2.0,,,99,63,0,.611
,,,,,2023,2023 American League Team Standings,Toronto Blue Jays,,,,,12.0,,,89,73,0,.549
,,,,,2023,2023 American League Team Standings,New York Yankees,,,,,19.0,,,82,80,0,.506
,,,,,2023,2023 American League Team Standings,Boston Red Sox,,,,,23.0,,,78,84,0,.481
,,,,,2023,2023 American League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2023,2023 American League Team Standings,Minnesota Twins,,,,,-,,,87,75,0,.537
,,,,,2023,2023 American League Team Standings,Detroit Tigers,,,,,9.0,,,78,84,0,.481
,,,,,2023,2023 American League Team Standings,Cleveland Guardians,,,,,11.0,,,76,86,0,.469
,,,,,2023,2023 American League Team Standings,Chicago White Sox,,,,,26.0,,,61,101,0,.377
,,,,,2023,2023 American League Team Standings,Kansas City Royals,,,,,31.0,,,56,106,0,.346
,,,,,2023,2023 American League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2023,2023 American League Team Standings,Houston Astros,,,,,-,,,90,72,0,.556
,,,,,2023,2023 American League Team Standings,Texas Rangers,,,,,-,,,90,72,0,.556
,,,,,2023,2023 American League Team Standings,Seattle Mariners,,,,,2.0,,,88,74,0,.543
,,,,,2023,2023 American League Team Standings,Los Angeles Angels,,,,,17.0,,,73,89,0,.451
,,,,,2023,2023 American League Team Standings,Oakland Athletics,,,,,40.0,,,50,112,0,.309
,,,,,2023,2023 American League Team Standings,A.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2023,2023 American League Team Standings,2023 American League Standings,,,,,,,,,,,
Base on Balls,Aaron Judge,New York,133,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Batting Average,Bobby Witt Jr.,Kansas City,.332,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Doubles,Jarren Duran,Boston,48,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Hits,Bobby Witt Jr.,Kansas City,211,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Home Runs,Aaron Judge,New York,58,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
On Base Percentage,Aaron Judge,New York,.458,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
RBI,Aaron Judge,New York,144,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Runs,Juan Soto,New York,128,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Slugging Average,Aaron Judge,New York,.701,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Stolen Bases,Jose Caballero,Tampa Bay,44,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Total Bases,Aaron Judge,New York,392,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Triples,Jarren Duran,Boston,14,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2024,2024 American League Player Review,,,,,,,,,,,,
2024 A.L. History | 2024 N.L. History | Year-by-Year History,,,,,2024,2024 American League Player Review,,,,,,,,,,,,
Complete Games,Kevin Gausman,Toronto,2,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
ERA,Tarik Skubal,Detroit,2.39,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Games,T.J. McFarland,Oakland,79,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Saves,Emmanuel Clase,Cleveland,47,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Shutouts,Ronel Blanco,Houston,1,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Joey Estes,Oakland,1,,,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Kevin Gausman,Toronto,1,,,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Tanner Houck,Boston,1,,,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Keider Montero,Detroit,1,,,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Strikeouts,Tarik Skubal,Detroit,228,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Winning Percentage,Tarik Skubal,Detroit,.818,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Wins,Tarik Skubal,Detroit,18,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2024,2024 American League Pitcher Review,,,,,,,,,,,,
2024 A.L. History | 2024 N.L. History | Year-by-Year History,,,,,2024,2024 American League Pitcher Review,,,,,,,,,,,,
,,,,,2024,2024 American League Team Standings,New York Yankees,,,,,-,,,94,68,0,.580
,,,,,2024,2024 American League Team Standings,Baltimore Orioles,,,,,3.0,,,91,71,0,.562
,,,,,2024,2024 American League Team Standings,Boston Red Sox,,,,,13.0,,,81,81,0,.500
,,,,,2024,2024 American League Team Standings,Tampa Bay Rays,,,,,14.0,,,80,82,0,.494
,,,,,2024,2024 American League Team Standings,Toronto Blue Jays,,,,,20.0,,,74,88,0,.457
,,,,,2024,2024 American League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2024,2024 American League Team Standings,Cleveland Guardians,,,,,-,,,92,69,0,.571
,,,,,2024,2024 American League Team Standings,Kansas City Royals,,,,,6.5,,,86,76,0,.531
,,,,,2024,2024 American League Team Standings,Detroit Tigers,,,,,6.5,,,86,76,0,.531
,,,,,2024,2024 American League Team Standings,Minnesota Twins,,,,,10.5,,,82,80,0,.506
,,,,,2024,2024 American League Team Standings,Chicago White Sox,,,,,51.5,,,41,121,0,.253
,,,,,2024,2024 American League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2024,2024 American League Team Standings,Houston Astros,,,,,-,,,88,73,0,.547
,,,,,2024,2024 American League Team Standings,Seattle Mariners,,,,,3.5,,,85,77,0,.525
,,,,,2024,2024 American League Team Standings,Texas Rangers,,,,,10.5,,,78,84,0,.481
,,,,,2024,2024 American League Team Standings,Oakland Athletics,,,,,19.5,,,69,93,0,.426
,,,,,2024,2024 American League Team Standings,Los Angeles Angels,,,,,25.5,,,63,99,0,.389
,,,,,2024,2024 American League Team Standings,A.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2024,2024 American League Team Standings,2024 American League Standings,,,,,,,,,,,
Base on Balls,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Batting Average,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Doubles,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Hits,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Home Runs,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
On Base Percentage,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
RBI,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Runs,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Slugging Average,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Stolen Bases,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Total Bases,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Triples,To Be Determined,--,--,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2025,2025 American League Player Review,,,,,,,,,,,,
2025 A.L. History | 2025 N.L. History | Year-by-Year History,,,,,2025,2025 American League Player Review,,,,,,,,,,,,
Complete Games,To Be Determined,--,--,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
ERA,To Be Determined,--,--,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
Games,To Be Determined,--,--,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
Saves,To Be Determined,--,--,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
Shutouts,To Be Determined,--,--,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
Strikeouts,To Be Determined,--,--,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
Winning Percentage,To Be Determined,--,--,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
Wins,To Be Determined,--,--,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2025,2025 American League Pitcher Review,,,,,,,,,,,,
2025 A.L. History | 2025 N.L. History | Year-by-Year History,,,,,2025,2025 American League Pitcher Review,,,,,,,,,,,,
,,,,,2025,2025 American League Team Standings,New York Yankees,,,,,-,,,42,27,0,.609
,,,,,2025,2025 American League Team Standings,Tampa Bay Rays,,,,,4.5,,,38,32,0,.543
,,,,,2025,2025 American League Team Standings,Toronto Blue Jays,,,,,4.5,,,38,32,0,.543
,,,,,2025,2025 American League Team Standings,Boston Red Sox,,,,,7.5,,,36,36,0,.500
,,,,,2025,2025 American League Team Standings,Baltimore Orioles,,,,,13.0,,,29,40,0,.420
,,,,,2025,2025 American League Team Standings,Central,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2025,2025 American League Team Standings,Detroit Tigers,,,,,-,,,46,26,0,.639
,,,,,2025,2025 American League Team Standings,Minnesota Twins,,,,,9.0,,,36,34,0,.514
,,,,,2025,2025 American League Team Standings,Cleveland Guardians,,,,,9.5,,,35,34,0,.507
,,,,,2025,2025 American League Team Standings,Kansas City Royals,,,,,11.5,,,34,37,0,.479
,,,,,2025,2025 American League Team Standings,Chicago White Sox,,,,,22.5,,,23,48,0,.324
,,,,,2025,2025 American League Team Standings,West,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2025,2025 American League Team Standings,Houston Astros,,,,,-,,,40,30,0,.571
,,,,,2025,2025 American League Team Standings,Seattle Mariners,,,,,4.5,,,35,34,0,.507
,,,,,2025,2025 American League Team Standings,Texas Rangers,,,,,5.5,,,35,36,0,.493
,,,,,2025,2025 American League Team Standings,Los Angeles Angels,,,,,6.5,,,33,36,0,.478
,,,,,2025,2025 American League Team Standings,Athletics,,,,,13.0,,,28,44,0,.389
,,,,,2025,2025 American League Team Standings,A.L.,,,,,WP,GB,,Team | Roster,W,L,T
,,,,,2025,2025 American League Team Standings,2025 American League Standings,,,,,,,,,,,
Base on Balls,Joey Votto,Cincinnati,143,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Batting Average,Dee Gordon,Miami,.333,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Doubles,Matt Carpenter,St. Louis,44,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Hits,Dee Gordon,Miami,205,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Home Runs,Nolan Arenado,Colorado,42,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Bryce Harper,Washington,,,,2015,2015 National League Player Review,,,,,,,,,,,,
On Base Percentage,Bryce Harper,Washington,.460,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
RBI,Nolan Arenado,Colorado,130,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Runs,Bryce Harper,Washington,118,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Slugging Average,Bryce Harper,Washington,.649,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Stolen Bases,Dee Gordon,Miami,58,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Total Bases,Nolan Arenado,Colorado,354,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Triples,David Peralta,Arizona,10,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Statistic,Name,Team,#,Top 25,2015,2015 National League Player Review,,,,,,,,,,,,
Complete Games,Jake Arrieta,Chicago,4,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Madison Bumgarner,San Francisco,,,,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Clayton Kershaw,Los Angeles,,,,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Max Scherzer,Washington,,,,2015,2015 National League Pitcher Review,,,,,,,,,,,,
ERA,Zack Greinke,Los Angeles,1.66,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Games,Kevin Siegrist,St. Louis,81,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Saves,Mark Melancon,Pittsburgh,51,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Shutouts,Jake Arrieta,Chicago,3,Top 25,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Clayton Kershaw,Los Angeles,,,,2015,2015 National League Pitcher Review,,,,,,,,,,,,
Max Scherzer,Washington,,,,2015,2015 National League Pitcher Review,,,,,,,,,,,,
